name,age,monthly income,ns1,ns2,ns3,city(made-up),nationality,sb,gender,phone,marital status,current employment status,most recent occupation,dbms,visualization tools,experience(in years),days_since_applying,continent,num_skills
David Peterson,48.0,114314.0,a,0,003,East Joshua,Bangladesh,False,Other,+1-800-866-3261x25559,missing,freelancer,Data scientist,missing,R,9,114.0,Asia,2
Steven Allen,62.0,65011.0,a,0,abc,New Allen,Dominica,True,M,308.010.4763x885,single,missing,Fine artist,SQL,missing,5,278.0,North America,2
Cole Knox,42.452599388379205,74732.0,b,0,abc,Melissafort,Norway,False,Other,001-270-192-2971x80233,married,freelancer,"Librarian, public",Excel,missing,3,539.2338129496403,Europe,2
Austin Russell,58.0,131498.0,missing,0,003,Port Holly,French Guiana,True,missing,874-866-0136x7850,married,unemployed,Higher education lecturer,missing,missing,1,1004.0,South America,2
Megan Taylor,64.0,137154.0,b,0,abc,West Jesse,Spain,True,M,(114)127-9792,missing,unemployed,Editorial assistant,SQL,R,0,696.0,Europe,2
Gregory Farley,42.452599388379205,126881.0,c,0,missing,Andersonhaven,Guatemala,True,missing,+1-308-770-8055,missing,freelancer,Therapeutic radiographer,Excel,R,7,539.2338129496403,North America,2
Chase Porter,42.452599388379205,47703.0,c,0,001,Schmidtbury,Bouvet Island (Bouvetoya),True,M,+1-005-826-2743x022,missing,freelancer,Broadcast engineer,SQL,R,6,539.2338129496403,Unknown,2
Allison Holmes,42.452599388379205,108687.0,c,0,missing,Erinberg,Namibia,True,Other,254.873.2344x68756,single,missing,Firefighter,Excel,Tableau,7,539.2338129496403,Africa,2
Kathryn Larson,22.0,47829.0,a,1,003,Kington,Romania,True,Other,+1-114-424-9807x18885,missing,freelancer,Tax inspector,Excel,missing,6,1091.0,Europe,2
Sean Maldonado,42.452599388379205,108806.0,c,0,001,Port Deborah,Lao People's Democratic Republic,False,missing,627.858.3908,single,freelancer,Charity officer,SQL,Tableau,0,539.2338129496403,Asia,2
David Mathis,34.4,64118.0,missing,1,001,Khanshire,Denmark,False,F,(247)609-9383,married,missing,Biomedical engineer,Python,R,6,131.0,Europe,2
Timothy Martin,50.199999999999996,80927.0,missing,1,missing,South Eddie,Benin,True,missing,(357)404-7085,single,unemployed,"Teacher, primary school",missing,PowerBI,3,179.99999999999994,Africa,2
David George,41.0,26135.0,c,0,002,Laurenmouth,Tanzania,True,F,385.572.3440,single,missing,Archaeologist,Python,R,8,155.0,Africa,2
Melanie King,52.4,72181.0,c,0,003,Wongtown,Congo,True,missing,+1-753-979-9830,missing,missing,Osteopath,Excel,missing,9,992.0,Africa,2
Nicole Weber,42.452599388379205,34541.0,a,1,001,Millertown,Seychelles,False,F,951-452-6451x9290,missing,unemployed,Chartered management accountant,missing,R,5,539.2338129496403,Africa,2
Sherri Walter,42.4,71147.0,a,0,001,North Shane,Mayotte,True,M,774.481.9215,married,freelancer,Building control surveyor,SQL,missing,6,410.0,Africa,2
Lori Rodriguez,42.452599388379205,48321.0,missing,0,missing,Lake Michaelchester,Dominica,True,F,511.514.3199x5840,single,employed,Aid worker,Excel,missing,0,539.2338129496403,North America,2
Robert Gomez,35.0,46808.0,b,1,003,Dianeborough,Ukraine,False,F,(756)966-0728,missing,employed,Psychiatric nurse,Python,missing,10,404.0,Europe,2
Paul Torres,37.0,73871.0,missing,0,001,Jamesview,Turks and Caicos Islands,True,missing,(706)223-4050x0834,single,employed,Marketing executive,Excel,Tableau,7,398.0,North America,2
Jeffrey Henry,48.6,130757.0,b,0,002,Whitakermouth,Bahamas,True,missing,415-317-5939,missing,employed,Trade union research officer,Excel,missing,6,1039.0,North America,2
Amanda Johnson,44.0,16543.0,b,1,missing,New Heather,Greece,True,missing,001-139-509-6737x49069,missing,employed,Office manager,Python,Tableau,3,608.0,Europe,2
Jasmine Chen,46.0,119122.0,missing,0,002,Lopezport,Turkey,True,Other,(416)363-5821x854,single,missing,Hydrogeologist,Python,missing,7,184.0,Asia,2
Chad Clark,48.4,146758.0,c,0,missing,Blakeshire,Somalia,True,missing,270.429.6606,missing,freelancer,Visual merchandiser,missing,R,4,700.0,Africa,2
Michael Chan,42.452599388379205,118170.0,b,0,003,New Emilyton,Slovenia,False,Other,7529337874,missing,missing,Retail buyer,missing,Tableau,0,539.2338129496403,Europe,2
Steven Porter,44.8,146613.0,c,0,002,Brightland,Heard Island and McDonald Islands,False,missing,001-342-526-7518x01769,missing,employed,"Designer, graphic",missing,missing,0,476.0,Antarctica,2
Walter Ortega,49.0,149296.0,c,0,missing,Cannonborough,Egypt,True,missing,+1-945-747-6611x7972,missing,freelancer,Sales executive,missing,missing,8,465.0,Africa,2
Allison Winters,43.0,111954.0,b,0,missing,Craigburgh,Faroe Islands,True,F,763-141-8825,married,employed,"Psychologist, counselling",missing,PowerBI,7,300.40000000000003,Europe,2
Carol Russo,47.0,111461.0,b,0,missing,Lake Rita,Netherlands,True,F,147.175.4599x3538,single,employed,Farm manager,Python,PowerBI,3,116.0,Europe,2
Lisa Bryant,61.0,36182.0,missing,0,missing,Barbaraside,Nauru,True,M,(302)115-1124,missing,freelancer,Information officer,missing,R,3,886.0,Oceania,2
Russell Smith,42.452599388379205,15977.0,missing,1,abc,Peggyhaven,Belgium,True,Other,(910)407-9063x7030,missing,missing,"Engineer, manufacturing systems",missing,missing,1,539.2338129496403,Europe,2
Alejandro Lewis,42.452599388379205,133531.0,a,1,001,Jenniferville,Dominican Republic,True,M,(916)271-1536,missing,missing,"Nurse, children's",Excel,PowerBI,3,539.2338129496403,North America,2
Maurice Boyle,46.4,93442.0,a,0,abc,West Keithport,Greenland,True,Other,(477)583-9560x116,missing,unemployed,Technical author,missing,missing,1,299.0,North America,2
Nicholas Lee,61.0,12401.0,missing,0,001,South Douglas,Benin,False,missing,677-138-2329x533,missing,missing,Jewellery designer,Excel,R,9,797.0,Africa,2
Katherine Peck,42.452599388379205,123417.0,b,0,001,West Carl,Kiribati,True,missing,610.191.5947x55535,missing,employed,Set designer,SQL,PowerBI,3,539.2338129496403,Oceania,2
Erik Collins,49.0,51302.0,missing,1,003,Rosarioburgh,Germany,False,F,107-412-8320x1111,missing,unemployed,Software engineer,missing,PowerBI,1,917.0,Europe,2
Sara Davis,26.0,119844.0,missing,0,missing,Port Brandi,Saint Vincent and the Grenadines,True,M,(007)748-1716,missing,missing,Gaffer,Excel,missing,7,593.6,North America,2
Joseph Jackson,42.452599388379205,22547.0,b,1,003,Darleneville,Nepal,True,missing,+1-319-123-1335x58490,married,unemployed,Environmental education officer,Excel,PowerBI,2,539.2338129496403,Asia,2
Alexandra Smith,54.0,148109.0,c,0,003,West Jeffrey,Mexico,True,M,693-359-4142,married,missing,Advertising account executive,missing,PowerBI,8,274.0,North America,2
Linda Peck,32.0,107422.0,a,0,001,Carlosview,Maldives,True,M,555.534.1254,missing,missing,Operational researcher,missing,PowerBI,4,971.0,Asia,2
Jo Olson,38.0,54457.0,missing,0,abc,West Jerrytown,Macao,False,M,001-416-584-0798x70193,missing,missing,Chartered management accountant,missing,PowerBI,2,556.2,Asia,2
Sharon Anderson,34.4,22824.0,missing,0,001,Camposton,Burkina Faso,False,F,001-865-825-3693x746,missing,freelancer,Art gallery manager,SQL,R,6,724.0,Africa,2
Andrew Rodriguez,45.0,12252.0,a,0,abc,West Amanda,Palau,True,missing,001-727-145-1835x209,married,missing,Forensic psychologist,missing,missing,6,583.0,Oceania,2
Madeline Parker,58.0,80399.0,missing,1,abc,South Billy,Luxembourg,True,missing,707-210-6631,single,unemployed,Technical author,Excel,R,4,100.0,Europe,2
Michael Watkins,43.2,145323.0,c,1,abc,North Rachel,Northern Mariana Islands,True,missing,001-458-302-7278x0582,married,missing,"Therapist, music",Python,PowerBI,7,684.0,Oceania,2
Deborah Ferguson,42.452599388379205,70953.0,b,1,003,North Matthewmouth,Mali,False,Other,971.010.9017x8165,married,missing,Soil scientist,SQL,R,4,539.2338129496403,Africa,2
Dr. Angela Adams DVM,42.452599388379205,116109.0,a,0,002,New Lauramouth,Aruba,True,F,142-465-1855x443,missing,missing,Advertising account planner,missing,R,3,539.2338129496403,North America,2
Jeffrey Higgins,40.6,81404.0,a,0,missing,Pamelafurt,Zambia,True,F,001-986-012-6994x11171,missing,freelancer,Product designer,SQL,missing,7,858.0,Africa,2
Richard Garcia,42.452599388379205,43362.0,b,0,001,Williamtown,Afghanistan,True,M,932.285.6992x61663,missing,employed,Forest/woodland manager,Excel,Tableau,4,539.2338129496403,Asia,2
Colton Chandler,42.452599388379205,138986.0,missing,0,003,Brendashire,Canada,True,missing,591.064.9546x536,missing,missing,"Conservation officer, historic buildings",Excel,missing,6,539.2338129496403,North America,2
Michael Gomez,38.0,99721.0,a,1,001,Jasonstad,India,True,M,345.694.5392x7312,missing,unemployed,Product manager,Excel,missing,3,791.0,Asia,2
Elizabeth Jones,36.4,93501.0,b,1,abc,North Jennifer,Czech Republic,False,F,(713)567-0979x46689,missing,missing,Control and instrumentation engineer,Python,Tableau,2,336.0,Europe,2
Sarah Rice,44.8,50047.0,missing,0,missing,North Jonathon,Argentina,True,F,(588)033-8742x83342,missing,missing,Television/film/video producer,Excel,PowerBI,3,710.0,South America,2
James Baker,32.0,50493.0,a,1,001,Michaelmouth,Netherlands,True,F,497.710.8464x01456,missing,missing,"Scientist, marine",missing,missing,6,413.20000000000005,Europe,2
David Ochoa,31.0,112094.0,missing,0,002,Pierceport,Canada,True,missing,001-507-908-0573,single,missing,Water quality scientist,Python,Tableau,10,547.0,North America,2
Phillip Bond,37.8,135818.0,missing,0,abc,South Shawn,Moldova,True,missing,001-352-985-6806,missing,unemployed,Physiological scientist,Excel,missing,10,309.0,Europe,2
Nathan Crane,37.8,97606.0,missing,1,002,Port Terrihaven,Cuba,True,F,001-057-381-0850,missing,employed,"Geneticist, molecular",missing,Tableau,10,139.00000000000006,North America,2
Joshua Davis,44.8,95487.0,c,1,001,Martinfort,Yemen,True,missing,989-290-3639,missing,missing,Chief Technology Officer,Excel,missing,4,45.0,Asia,2
Karen Cox,43.8,73120.0,missing,0,002,Ramirezshire,Oman,False,missing,001-801-369-0253x969,married,employed,Recycling officer,missing,R,0,222.0,Asia,2
Michael Burnett,42.4,149919.0,a,1,001,West Andrea,Bahamas,True,missing,001-964-694-7131x37405,missing,unemployed,Environmental education officer,missing,R,2,417.0,North America,2
Tamara Santos MD,49.6,65769.0,b,0,001,Port Cindy,Argentina,False,Other,+1-698-155-3321x778,missing,missing,"Surveyor, minerals",SQL,Tableau,0,328.0,South America,2
Allison Galloway,40.4,31610.0,b,0,missing,Jeremiahland,Djibouti,True,missing,(440)726-6089,missing,unemployed,Homeopath,SQL,missing,2,916.0,Africa,2
Dawn Warner,43.2,139544.0,a,0,missing,East Kristineville,Solomon Islands,True,missing,001-839-661-3662x08175,married,employed,"Administrator, charities/voluntary organisations",missing,Tableau,2,691.0,Oceania,2
Robert Cisneros,42.452599388379205,126216.0,a,0,002,Smithmouth,Singapore,True,F,842-848-3916x652,single,employed,Probation officer,missing,Tableau,0,539.2338129496403,Asia,2
